om_situadaEnBarrio#om_nombreVia#om_longitudVia#om_tipoVia#om_tieneCodigoVia
Canovas#De España#1100.52#Avda#3048
Virgen De La Montaña#De España#1100.52#Avda#3048
Huertas#De La Universidad#2606.91#Avda#3425
Las Candelas#De La Universidad#2606.91#Avda#3425
Campus Universitario#De La Universidad#2606.91#Avda#3425
San Blas#De La Universidad#2606.91#Avda#3425
Seminario#De La Universidad#2606.91#Avda#3425
Parque Del Principe#Virgen De Guadalupe#1035.6#Avda#537
El Peru#Virgen De Guadalupe#1035.6#Avda#537
Cabezarrubia#Virgen De Guadalupe#1035.6#Avda#537
La Madrila#Virgen De Guadalupe#1035.6#Avda#537
Virgen De Guadalupe#Virgen De Guadalupe#1035.6#Avda#537
Reyes Huertas#Virgen De La Montaña#357.04#Avda#541
Canovas#Virgen De La Montaña#357.04#Avda#541
Virgen De La Montaña#Virgen De La Montaña#357.04#Avda#541
Aguas Vivas#Huesca#79.93#Calle#1006
Santiago#Hornillos#99.17#Calle#1195
San Justo#Alcantara#113.89#Calle#12
San Juan#Pintores#227.73#Calle#1205
Llopis Ivorra#Chile#125.35#Calle#127
Canovas#Clemente Sanchez Ramos#121.05#Calle#132
Virgen De Guadalupe#Clemente Sanchez Ramos#121.05#Calle#132
San Juan#San Pedro#126.79#Calle#1556
San Juan#Donoso Cortes#171.14#Calle#168
Santa Clara#Donoso Cortes#171.14#Calle#168
Margallo#General Margallo#525#Calle#213
Canovas#General Primo De Rivera#129.13#Calle#2286
Virgen De Guadalupe#General Primo De Rivera#129.13#Calle#2286
San Marquino#Valincoso#212.68#Calle#272
San Blas#Lope De Vega#189.43#Calle#284
Ciudad Monumental#Ancha#91.17#Calle#32
San Juan#Moret#139.44#Calle#330
La Abundancia#Santa Lucia#278.53#Calle#3367
Hernan Cortes#Fray Bartolome De Las Casas#124.63#Calle#3559
La Madrila#Abilio Rodriguez Rosillo#290.41#Calle#3656
San Juan#Parras#229.59#Calle#368
Virgen De La Montaña#Periodista Sanchez Asensio#83.58#Calle#377
Industrial Las Capellanias#Esquiladores#880.52#Calle#3994
Industrial Las Capellanias#Hilanderas#884.15#Calle#3998
Margallo#San Justo#440.18#Calle#441
San Blas#San Justo#440.18#Calle#441
San Justo#San Justo#440.18#Calle#441
Hernandez Pacheco#Camino Llano#446.28#Calle#611
Santa Clara#Camino Llano#446.28#Calle#611
San Juan#De San Juan#305.92#Plaza#1766
El Rodeo#De San Francisco#1903.23#Ronda#1427
Espiritu Santo#De San Francisco#1903.23#Ronda#1427
Hernandez Pacheco#De San Francisco#1903.23#Ronda#1427
San Francisco#De San Francisco#1903.23#Ronda#1427
Espiritu Santo#Rio Turia#118.69#Calle#1335
Casas Baratas#Comandante Joaquin Gonzalez#183.22#Calle#136
Seminario#Tintoretto#111.54#Calle#162
Espiritu Santo#Duero#70.84#Calle#169
Hernan Cortes#Espadan#79.74#Calle#1717
Espiritu Santo#Rio Ebro#70.63#Calle#172
Barriada Minera#Aliseda#44.47#Calle#19
Ciudad Monumental#Adarve De Santa Ana#78.45#Calle#2
San Juan#Adarve De Santa Ana#78.45#Calle#2
Ciudad Monumental#Hernando Pizarro#77.21#Calle#2083
La Abundancia#Garrovillas#159.9#Calle#209
San Juan#Clavellinas#104.82#Calle#2093
Espiritu Santo#Almonte#131.1#Calle#21
Plaza Mayor#General Ezponda#121.25#Calle#211
La Abundancia#Rio Elba#148.76#Calle#217
Margallo#Gran Capitan#78.98#Calle#229
Espiritu Santo#Guadalquivir#60.35#Calle#231
Hernan Cortes#Independencia#242.12#Calle#252
Hernan Cortes#Hernan Cortes#1004.06#Avda#2456
La Madrila#Hernan Cortes#1004.06#Avda#2456
Plaza Mayor#Gran Via#162.85#Calle#155
San Juan#Gran Via#162.85#Calle#155
San Juan#Roso De Luna#159.42#Calle#186
Santa Clara#Roso De Luna#159.42#Calle#186
Margallo#Zurbaran#242.89#Calle#1985
Casas Baratas#Independencia#242.12#Calle#252
La Abundancia#Jesus Nazareno#278.58#Calle#262
Margallo#Barrio Nuevo#474.18#Calle#263
Margallo#Sancti Espiritu#80.75#Calle#2648
Plaza Mayor#Sancti Espiritu#80.75#Calle#2648
Santiago#Sancti Espiritu#80.75#Calle#2648
Ciudad Monumental#Amargura#131.21#Calle#27
Santiago#Luis Grande Baudesson#76.11#Calle#285
Santa Clara#Macarena#84.04#Calle#289
San Juan#Maestro Angel Rodriguez#55.69#Calle#293
San Juan#Maestro Sanchez Garrido#41.23#Calle#294
Santa Clara#Adarve Del Padre Rosalio#181.47#Calle#2970
Reyes Huertas#Hermandad Donantes De Sangre#104.39#Calle#3199
R 66 A (El Arco)#Orion#212.35#Calle#3305
Ciudad Monumental#Condes#52.7#Calle#3417
Aguas Vivas#Navas De Tolosa#170.53#Calle#342
Llopis Ivorra#Nicaragua#157.79#Calle#345
Reyes Huertas#Menendez Pelayo#57.33#Calle#3529
Canovas#Obispo Segura Saez#187.62#Calle#354
Virgen De Guadalupe#Obispo Segura Saez#187.62#Calle#354
Reyes Huertas#Ramiro De Maeztu#58.69#Calle#3540
Santiago#Sande#191.39#Calle#3542
Reyes Huertas#Albacete#57.29#Calle#3556
Reyes Huertas#Antonio Reyes Huertas#408.71#Calle#3557
Santiago#Camberos#65.11#Calle#3569
Santiago#Condes De Santa Olalla#39.73#Calle#3624
Plaza Mayor#Adarve De La Estrella#92.6#Calle#3667
Santiago#Peñas#93.92#Calle#369
San Blas#San Juan De Avila#214.83#Calle#3728
San Justo#Plasencia#119.99#Calle#388
Industrial Las Capellanias#Silleros#304.23#Calle#4001
La Abundancia#Rio Po#121.05#Calle#401
San Jorge#De La Cruz Roja#163.05#Calle#4032
Industrial Mejostilla#Claudio Ptolomeo#259.7#Calle#4121
Industrial Mejostilla#Nicolas Copernico#242.74#Calle#4122
Industrial Mejostilla#Isaac Peral#224.7#Calle#4124
Industrial Mejostilla#Miguel Servet#225.12#Calle#4125
Industrial Mejostilla#Hermanos Lumiere#230.8#Calle#4126
Industrial Mejostilla#Guillermo Marconi#245.43#Calle#4127
Industrial Mejostilla#Pitagoras#249.67#Calle#4128
Industrial Mejostilla#Thomas Alva Edison#243.19#Calle#4129
Industrial Mejostilla#Albert Einstein#422.9#Calle#4130
Virgen De La Montaña#Fernando Bravo#116.28#Calle#498
Ciudad Monumental#Tiendas#73.93#Calle#504
San Blas#Tirso De Molina#157.43#Calle#505
Peña Redonda#Villuercas#68.09#Calle#534
Plaza Mayor#Arco De España#115.82#Calle#54
Aguas Vivas#Virgen De La Misericordia#77.54#Calle#540
San Blas#Zorrilla#111.4#Calle#548
Llopis Ivorra#El Salvador#169.03#Calle#675
Aguas Vivas#La Marañosa#93.11#Calle#681
Margallo#Santa Gertrudis#104.64#Calle#732
Hernan Cortes#Batalla Del Salado#309.89#Calle#74
Moctezuma#San Vicente De Paul#126.26#Calle#829
Llopis Ivorra#Bolivia#249.42#Calle#83
San Blas#Calderon De La Barca#158.98#Calle#94
Espiritu Santo#Rio Miño#137.49#Calle#972
Espiritu Santo#Del Espiritu Santo#131.42#Plaza#182
San Juan#Del Doctor Duran#80.96#Plaza#2558
Casas Baratas#Antonio Canales#286.87#Plaza#2928
Los Fratres#De Portugal#213.96#Avda#1576
Moctezuma#De Portugal#213.96#Avda#1576
Parque Del Principe#Ruta De La Plata#1735.05#Avda#1901
El Vivero#Ruta De La Plata#1735.05#Avda#1901
Cabezarrubia#Ruta De La Plata#1735.05#Avda#1901
R 66 B (Parque Del Principe)#Ruta De La Plata#1735.05#Avda#1901
San Justo#Ceclavin#377.4#Calle#104
Hernan Cortes#Cayo Norbano Flaco#298.2#Calle#1040
Casas Baratas#Cayo Norbano Flaco#298.2#Calle#1040
Llopis Ivorra#Colombia#349.93#Calle#133
San Juan#Pizarro#103.13#Calle#1393
Santa Clara#Pizarro#103.13#Calle#1393
San Justo#Coria#86.92#Calle#144
Llopis Ivorra#Cuba#205.96#Calle#150
Llopis Ivorra#Ecuador#293.22#Calle#173
Peña Redonda#Eulogio Blasco#160.05#Calle#185
Ribera Del Marco#Fuente Concejo#463.44#Calle#193
Canovas#Obispo Ciriaco Benavente#177.46#Calle#218
Virgen De Guadalupe#Obispo Ciriaco Benavente#177.46#Calle#218
Plaza Mayor#Adarve Del Obispo Alvarez De Castro#162.99#Calle#23
Espiritu Santo#Guadiana#71#Calle#232
La Abundancia#Hoyos#242.69#Calle#249
Casas Baratas#Juan Caldera#345.55#Calle#266
San Juan#Comandante Sanchez Herrero#74.81#Calle#3415
Reyes Huertas#Medico Sorapan#402.62#Calle#3528
Plaza Mayor#Paneras#70.2#Calle#366
San Juan#Paneras#70.2#Calle#366
Hernandez Pacheco#Profesor Hernandez Pacheco#251.64#Calle#393
Industrial Las Capellanias#Molineros#726.05#Calle#3992
Industrial Las Capellanias#Herreros#742.36#Calle#3993
Industrial Las Capellanias#Tejedores#719.15#Calle#3995
Industrial Las Capellanias#Hojalateros#504.35#Calle#3996
Industrial Las Capellanias#Poceros#231.81#Calle#3997
Industrial Las Capellanias#Toneleros#882.28#Calle#3999
Industrial Las Capellanias#Alpargateros#407.7#Calle#4000
